label,ID
CSI-Negative,711009015044517888
CSI-Negative,747874432782237696
CSI-Positive,769534074436198400
CSI-Negative,711032279393505280
CSI-Negative,786325362854678528
CSI-Negative,807052980822241280
CSI-Negative,688631406415642624
CSI-Positive,760109393409081344
CSI-Negative,732634637021806592
CSI-Negative,685256001545728000
CSI-Negative,787175795651248128
CSI-Negative,793171016709246848
CSI-Negative,795751053547503616
CSI-Negative,687434548397883392
CSI-Negative,770308676364095360
CSI-Negative,746970425394081920
CSI-Negative,740918825034485760
CSI-Negative,780555898632757120
CSI-Negative,785748091739762560
CSI-Positive,813309192861843456
CSI-Negative,684468289083457536
CSI-Negative,781385965549924352
CSI-Negative,814667384103518208
CSI-Negative,777527728685784960
CSI-Negative,769978169189363712
CSI-Negative,790725145656786944
CSI-Negative,753910855452860416
CSI-Negative,803836887601479680
CSI-Negative,754676051226169344
CSI-Positive,795279869731078144
CSI-Positive,707519586007056384
CSI-Positive,709711530468610048
CSI-Positive,709788135148888064
CSI-Negative,684485459964198912
CSI-Negative,780068922431115264
CSI-Positive,712594271002632192
CSI-Negative,733507737586392960
CSI-Negative,799594284563300352
CSI-Positive,797283077936582656
CSI-Negative,765439248929394688
CSI-Negative,728048495060488320
CSI-Positive,721991202724323328
CSI-Negative,748974037880233984
CSI-Negative,796416666653622272
CSI-Negative,699040443040952320
CSI-Positive,763145917255983104
CSI-Negative,687121146064535552
CSI-Negative,772753199925121024
CSI-Negative,787284128379068416
CSI-Negative,730775055261696000
CSI-Negative,707639158093709312
CSI-Negative,812989330234802048
CSI-Negative,794285045246730240
CSI-Negative,688624989604458496
CSI-Positive,772427807880282112
CSI-Negative,801635308928438272
CSI-Negative,717563597887393792
CSI-Negative,798292695219400704
CSI-Positive,805887215767322624
CSI-Positive,708624503257968640
CSI-Negative,785623676271996928
CSI-Negative,780861326822256640
CSI-Negative,703240071135174656
CSI-Negative,716691578279051264
CSI-Negative,795264414144430080
CSI-Negative,776723494717513728
CSI-Negative,709718715353473024
CSI-Positive,794236764286287872
CSI-Positive,767580084735582208
CSI-Negative,746255741850423296
CSI-Positive,697115940559794176
CSI-Negative,752933688648667136
CSI-Positive,722416723492622336
CSI-Negative,769978169189363712
CSI-Negative,683339133817757696
CSI-Positive,740770496032165888
CSI-Positive,803284085753913344
CSI-Negative,762500315069321216
CSI-Positive,703480257102241792
CSI-Negative,684049911889981440
CSI-Negative,789847580943364096
CSI-Negative,714134255757090816
CSI-Negative,757344654488514560
CSI-Negative,789363526515191808
CSI-Negative,774197576450977920
CSI-Negative,710840929582579712
CSI-Negative,738342440642347008
CSI-Negative,683720502318215168
CSI-Negative,705977525801889792
CSI-Negative,703158017294880768
CSI-Positive,800860783844454400
CSI-Negative,697383151417614336
CSI-Negative,688128306546262016
CSI-Positive,784001392755159040
CSI-Negative,709701713813327872
CSI-Negative,780653078366130176
CSI-Negative,723459840174112640
CSI-Negative,716367498526875648
CSI-Negative,774171929867452416
CSI-Negative,709364720172720128
CSI-Negative,802883616539811840
CSI-Positive,767771615061049344
CSI-Negative,810269909619875840
CSI-Negative,707676509201371136
CSI-Negative,807535078934839296
CSI-Negative,700091650752716800
CSI-Negative,753806038038478848
CSI-Negative,791589687416623104
CSI-Positive,692721316097454080
CSI-Negative,780875728862736384
CSI-Negative,686252991549149184
CSI-Positive,785788621613830144
CSI-Negative,738878399788224512
CSI-Negative,713439077048184832
CSI-Negative,682759702908911616
CSI-Negative,770355769934045184
CSI-Negative,724335896510619520
CSI-Negative,794092556602773504
CSI-Negative,691732221921615872
CSI-Negative,812483382332522496
CSI-Negative,760792926695858176
CSI-Negative,726791861428359168
CSI-Negative,807072819012104320
CSI-Negative,697700315391393792
CSI-Positive,769207810290651136
CSI-Negative,709665444660023296
CSI-Negative,792893181104885760
CSI-Negative,749534088353177600
CSI-Positive,796614615119622144
CSI-Negative,729265888843599872
CSI-Negative,747341452116516864
CSI-Negative,747426838515875840
CSI-Negative,685801185052364800
CSI-Positive,785045244454764544
CSI-Positive,713679475376951296
CSI-Negative,688302589910192128
CSI-Negative,697742802965364736
CSI-Negative,750395527603195904
CSI-Negative,742634556373667840
CSI-Negative,768902852223741952
CSI-Negative,746755211922857984
CSI-Negative,794878108247564288
CSI-Negative,686035663192457216
CSI-Negative,803592165871861760
CSI-Negative,725967789794689024
CSI-Negative,796895947993202688
CSI-Negative,726147456627560320
CSI-Negative,783419718740774912
CSI-Negative,767161802987712512
CSI-Negative,794780612808871808
CSI-Negative,760440487371280384
CSI-Positive,813767925198946304
CSI-Negative,695142701503676416
CSI-Positive,690476542560997376
CSI-Positive,742703163308806144
CSI-Positive,765148555870806016
CSI-Positive,684372568720080896
CSI-Negative,794994340582084608
CSI-Negative,791178546555129856
CSI-Negative,797441894804582400
CSI-Positive,684053818439368704
CSI-Negative,700896599539449856
CSI-Positive,759781932238503936
CSI-Negative,776213924215713792
CSI-Negative,811217095098769408
CSI-Negative,805640386693599232
CSI-Negative,700798387046604800
CSI-Negative,773529538047254528
CSI-Positive,725374117143281664
CSI-Negative,721113377955655680
CSI-Positive,794678944213647360
CSI-Negative,788483532297412608
CSI-Negative,788101843364683776
CSI-Negative,773166842584166400
CSI-Negative,757553663992815616
CSI-Positive,728389006346461184
CSI-Negative,682997804025942016
CSI-Negative,731650561741852672
CSI-Negative,701859007611338752
CSI-Negative,760984028845518720
CSI-Negative,721140673982918528
CSI-Negative,752852916436865024
CSI-Negative,759011678944047104
CSI-Negative,720578763730366464
CSI-Positive,700458053771001856
CSI-Negative,742116792190046208
CSI-Negative,710479283408510976
CSI-Negative,703365400768094208
CSI-Negative,736486676592107520
CSI-Positive,808681524803473408
CSI-Negative,708557261313015808
CSI-Negative,707982007607926784
CSI-Negative,715714185682747392
CSI-Negative,742729094475841536
CSI-Positive,782936369895133184
CSI-Negative,728116531716984832
CSI-Positive,799228763246628864
CSI-Positive,803255475609272320
CSI-Positive,785363141433499648
CSI-Negative,728922335290347520
CSI-Negative,812403133137743872
CSI-Negative,709372800985907200
CSI-Negative,697262454334590976
CSI-Negative,799756726455173120
CSI-Negative,692537528746901504
CSI-Negative,719899053669003264
CSI-Negative,706956873501528064
CSI-Negative,741019815779786752
CSI-Negative,806397295105372160
CSI-Negative,806542461367521280
CSI-Negative,749286148070137728
CSI-Negative,756866421196361728
CSI-Negative,691888149602144256
CSI-Negative,806970078017228800
CSI-Negative,800372531370696704
CSI-Negative,748859681679048704
CSI-Negative,802697329786683520
CSI-Negative,735295934079242240
CSI-Negative,763430671482257408
CSI-Positive,729922016535580672
CSI-Positive,686236973669969920
CSI-Negative,788470438557024256
CSI-Positive,795634609430077440
CSI-Negative,697580832773554176
CSI-Negative,733911458887696384
CSI-Negative,789504637871255552
CSI-Negative,751963691801780224
CSI-Positive,811260513900335104
CSI-Positive,788006971056291840
CSI-Negative,794389964465311744
CSI-Negative,683828380576399360
CSI-Negative,811059023319547904
CSI-Negative,703623962081644544
CSI-Negative,788036854914412544
CSI-Negative,804137250183221248
CSI-Negative,686468371114688512
CSI-Negative,694300102723276800
CSI-Negative,804387643001864192
CSI-Negative,748081939660169216
CSI-Negative,699944386155716608
CSI-Negative,704729783653892096
CSI-Negative,768828003291889664
CSI-Negative,689178746738196480
CSI-Negative,810709404421132288
CSI-Negative,703759374691536896
CSI-Negative,703561783605329920
CSI-Negative,793544697616752640
CSI-Negative,683724401666355200
CSI-Positive,789073969882234880
CSI-Negative,717419445900197888
CSI-Negative,686164228353339392
CSI-Positive,741349289214017536
CSI-Negative,802031150235467776
CSI-Negative,788936845530898432
CSI-Negative,752090535637164032
CSI-Negative,797042628479029248
CSI-Negative,791249704646344704
CSI-Negative,683904583232557056
CSI-Negative,752754919350890496
CSI-Positive,693127746197671936
CSI-Positive,759875262100176896
CSI-Negative,734922409132863360
CSI-Negative,792103995657555840
CSI-Negative,763100852726951936
CSI-Negative,710790141355237376
CSI-Negative,690204678311800832
CSI-Positive,791939849783652352
CSI-Negative,744718743884881920
CSI-Negative,736004030586048512
CSI-Positive,808723510168272896
CSI-Negative,790217782650662912
CSI-Positive,793500297557643264
CSI-Negative,790550920417325056
CSI-Positive,716603878758686720
CSI-Negative,762729354904293376
CSI-Negative,688758288884862976
CSI-Negative,765576364573327360
CSI-Negative,750720996076695552
CSI-Negative,785541577427001344
CSI-Positive,697737896447627264
CSI-Negative,744836326747344896
CSI-Negative,693745315560710144
CSI-Negative,700375650402701312
CSI-Positive,804419316590342144
CSI-Negative,697446614974144512
CSI-Negative,793103403765288960
CSI-Negative,760246283500081152
CSI-Positive,796767477460045824
CSI-Positive,745014776279900160
CSI-Negative,749991138761646080
CSI-Negative,748977502563946496
CSI-Negative,686078043278852096
CSI-Negative,778293321584222208
CSI-Negative,749774221367054208
CSI-Negative,796310690688602112
CSI-Negative,741162989806583808
CSI-Negative,802280417462222720
CSI-Negative,792063292814483328
CSI-Negative,762257115507372032
CSI-Negative,721050717650333696
CSI-Negative,769930072744726528
CSI-Negative,693465630033473536
CSI-Negative,735534898866311168
CSI-Positive,757566756168740864
CSI-Negative,755149185972785152
CSI-Positive,740181916616404992
CSI-Negative,710329875631054848
CSI-Negative,745884878323978240
CSI-Negative,703384226276765696
CSI-Positive,722117019647086592
CSI-Negative,708493811429842944
CSI-Negative,707498686243180544
CSI-Negative,797329579182608384
CSI-Negative,708869004035801088
CSI-Negative,807766014498729984
CSI-Negative,758898747174563840
CSI-Negative,693170053387280384
CSI-Negative,809718866138042368
CSI-Negative,771329362222256128
CSI-Negative,692449569284714496
CSI-Negative,726730428413943808
CSI-Negative,798629122465333248
CSI-Negative,806993424138256384
CSI-Negative,729642199042928640
CSI-Positive,782525559339360256
CSI-Negative,719102630270799872
CSI-Positive,801204947572424704
CSI-Positive,693751574112407552
CSI-Negative,693924731590942720
CSI-Positive,717877947760152576
CSI-Negative,730171127247581184
CSI-Negative,794172185459957760
CSI-Positive,762849946072600576
CSI-Positive,738772232558645248
CSI-Negative,794859885427048320
CSI-Negative,805460429623291904
CSI-Negative,721383718414196736
CSI-Negative,705538863096147968
CSI-Negative,809330975712874496
CSI-Negative,718454860576907264
CSI-Negative,760094756038778880
CSI-Negative,697377726886359040
CSI-Negative,694627757960093696
CSI-Negative,735940392051462144
CSI-Negative,776327887611768832
CSI-Negative,774534587590467584
CSI-Negative,810907444725633024
CSI-Negative,747527314276134912
CSI-Negative,723997387685924864
CSI-Negative,710737571182022656
CSI-Negative,734345779549245440
CSI-Negative,769833458927480832
CSI-Negative,756409871499755520
CSI-Negative,683829866349867008
CSI-Negative,769630182210539520
CSI-Negative,762022909409955840
CSI-Negative,777818339196502016
CSI-Negative,765595726210408320
CSI-Positive,764337217728675840
CSI-Negative,785498058456825728
CSI-Negative,751393318831927296
CSI-Positive,717743659395907584
CSI-Negative,798155310330421248
CSI-Negative,806550238622347264
CSI-Positive,806017735356362752
CSI-Negative,718551987776811008
CSI-Negative,699450797147291648
CSI-Negative,760918149306998784
CSI-Negative,784768085391728640
CSI-Positive,691443073436512256
CSI-Positive,759493788637077504
CSI-Negative,756542490790854656
CSI-Positive,779805399524450304
CSI-Positive,755093575042379776
CSI-Negative,784890653692071808
CSI-Negative,790580164484890624
CSI-Positive,808748611253182464
CSI-Negative,799446582403874816
CSI-Negative,749536630696976384
CSI-Negative,740665513081221120
CSI-Negative,725522262561005568
CSI-Negative,798626593207910400
CSI-Negative,750769104680787840
CSI-Negative,707846407382765568
CSI-Negative,686361501708513280
CSI-Negative,768508388191899520
CSI-Negative,796654224562094080
CSI-Negative,781722140550664192
CSI-Negative,775018293744791552
CSI-Negative,757397564870172672
CSI-Negative,797598241659514880
CSI-Negative,783001249226432512
CSI-Negative,724674607437901824
CSI-Negative,799746510757896192
CSI-Positive,743456223089963008
CSI-Negative,801874469232975872
CSI-Positive,700839814036381696
CSI-Negative,719252912203935744
CSI-Negative,776847573382553600
CSI-Negative,812629893544628224
CSI-Negative,793747351118704640
CSI-Negative,699307610370134016
CSI-Negative,732770224710287360
CSI-Negative,710188692615208960
CSI-Negative,758605614671097856
CSI-Negative,786304179199471616
CSI-Negative,731654355779116928
CSI-Negative,781998453824028672
CSI-Negative,689552184267116544
CSI-Negative,706845360635908096
CSI-Negative,781078878274068480
CSI-Positive,779047741464973312
CSI-Negative,775276198351900672
CSI-Negative,726879873629740928
CSI-Negative,708247069408911360
CSI-Positive,812737498828984320
CSI-Positive,795665998577864704
CSI-Negative,720558867290005504
CSI-Negative,748238681614409728
CSI-Positive,795629768645419008
CSI-Negative,794241851926712320
CSI-Negative,736131356791447552
CSI-Negative,800812146091134848
CSI-Negative,705796529626456064
CSI-Negative,698182379957932032
CSI-Negative,763144984858009600
CSI-Negative,699565692484325376
CSI-Negative,811401075253186560
CSI-Positive,778703666018525184
CSI-Negative,798515311691501568
CSI-Negative,785665648969981952
CSI-Positive,757938996760682496
CSI-Positive,798721065782562816
CSI-Positive,804746947743518720
CSI-Negative,807974580488929280
CSI-Negative,740263167373152128
CSI-Negative,814833700525539328
CSI-Negative,710932519483416576
CSI-Negative,767604775273713664
CSI-Negative,710324685293101056
CSI-Negative,719859520130850816
CSI-Positive,704599873212051456
CSI-Negative,738269038405681152
CSI-Positive,716887121017966592
CSI-Negative,693182235214778368
CSI-Negative,728059975038197760
CSI-Positive,754999327454400512
CSI-Negative,802551853934329856
CSI-Negative,752020905513984000
CSI-Positive,795515469679595520
CSI-Negative,754835606903984128
CSI-Negative,814301548226506752
CSI-Positive,712411479883046912
CSI-Negative,695970553023303680
CSI-Positive,793624056159346688
CSI-Negative,725483728756158464
CSI-Negative,717628097638612992
CSI-Negative,787135626067927040
CSI-Negative,765930097421332480
CSI-Negative,748618053311660032
CSI-Negative,730542343611400192
CSI-Negative,804121515453190144
CSI-Negative,772018948594290688
CSI-Negative,773268945558118400
CSI-Negative,801145795781066752
CSI-Negative,685676725355741184
CSI-Negative,811236541154660352
CSI-Negative,700474567345704960
CSI-Positive,717778592357294080
CSI-Negative,788080569280294912
CSI-Negative,723428188899020800
CSI-Negative,802916743295307776
CSI-Negative,775680161496780800
CSI-Negative,731341263748931584
